const,inflection,rate,b_asymptote,pop_density,id
-0.05824385733572302,0.013182476672274877,0.003261407886645147,0.7012811386656345,0.12334286816160657,1KME5481N8501
-0.053326127264230805,0.013533691516357416,0.003537614423821862,0.7337383422846012,0.10110835684336686,1KME5481N8502
-0.004469154316010475,0.014364512352581795,0.004146855900595041,0.887984208841941,0.01940527191225524,1KME5481N8505
0.023514907044217496,0.01512105546795578,0.004623415460666199,0.8818723587446233,-0.05559308061560703,1KME5481N8509
0.04878186217070349,0.021224182902214662,0.004337742991335238,0.7674812336260214,-0.38178978641355765,1KME5482N8485
0.015939381243019433,0.020739312366500423,0.003996045793777684,0.7244632331245209,-0.24346314754440518,1KME5482N8487
-0.03524266765189293,0.02038250893826387,0.0037732195793205017,0.732863254283595,-0.17543178755119374,1KME5482N8488
-0.2070700542432138,0.01755977065084358,0.0023767590939365773,0.8259559921135213,-0.060796764933769884,1KME5482N8492
-0.1922514718533076,0.012774046144184833,0.0010751663645448743,0.7572543056546998,0.05173161525381392,1KME5482N8496
-0.1567597413841294,0.011973276376603559,0.0014023915971244014,0.737419885173894,0.10266973877625445,1KME5482N8497
-0.12026747342718808,0.011578301012320541,0.001902777849206957,0.7458094450586569,0.09389427012656222,1KME5482N8498
-0.04966608430415286,0.012840556042761402,0.003042932255015865,0.7143889090884746,0.10933311732840202,1KME5482N8501
-0.04340470212645526,0.013194621770886652,0.0033405767809318587,0.7640633844972418,0.09036921507199888,1KME5482N8502
-0.03437435934506488,0.013519884270860842,0.003594793233811973,0.8634507488323491,0.07499420130322056,1KME5482N8503
-0.025401684923870804,0.01381667093587514,0.0038119969063446797,0.886327812162578,0.034967246969833235,1KME5482N8504
0.02840013490270362,0.014332758908978352,0.004157325234377779,0.957417031211461,-0.04874799615503865,1KME5482N8506
0.03160917936329025,0.014949832201537248,0.004515314677265613,0.894109551554748,-0.08031699596593822,1KME5482N8509
0.013119107335805583,0.020831770794124113,0.0039645544969017475,0.7271473019557312,-0.26902135070455085,1KME5483N8486
-0.014092668677746827,0.02052847214866145,0.00376641455496487,0.7162630539229691,-0.19990993483256914,1KME5483N8487
-0.03317072989083878,0.020144770628721904,0.003530374298705027,0.722586660937193,-0.19150927480022203,1KME5483N8488
-0.08636723329825732,0.01967287084545219,0.0032506745209295407,0.7818114021290952,-0.17001543582769418,1KME5483N8489
-0.13588276759256607,0.019059320408369076,0.0029188211979074155,0.8115494805147727,-0.1469189699263174,1KME5483N8490
-0.1785034174711675,0.018279025939908464,0.002525183979714584,0.8237483009177164,-0.11127493502872246,1KME5483N8491
-0.2115265498480238,0.017284066323885454,0.0020594249740499993,0.8079689074654219,-0.060807808865065906,1KME5483N8492
-0.22383127783861084,0.014879173648625383,0.0010676004276909644,0.7793210648244806,-0.00952215974300117,1KME5483N8494
-0.20185979956188826,0.013883636092493648,0.0008734738123816661,0.7780131222865384,-0.007273460255791533,1KME5483N8495
-0.16727074598670938,0.012949803677234528,0.0008348705917723877,0.7840142438981438,-0.008902347627500666,1KME5483N8496
-0.08801385737793922,0.011394066357616353,0.001659281798632496,0.7499387186345096,0.0024938977693061545,1KME5483N8498
-0.02956693313747225,0.012703747197325784,0.0028712400324693924,0.7604746867671269,0.06320683439005761,1KME5483N8501
-0.02248921978259798,0.0130161269357021,0.0031561638908152775,0.8340255196100083,0.058192489907274526,1KME5483N8502
-0.015809167948341144,0.01336278923533886,0.003423830466158454,0.9336641479643241,0.039874640109473,1KME5483N8503
-0.005353532597465138,0.01367727203653061,0.0036550235490262466,0.9971260553350878,-0.005689311530638576,1KME5483N8504
0.06571397151163628,0.014455589681260147,0.004170938184128355,0.9472375435188299,-0.11594211389733348,1KME5483N8507
-0.021044793749971525,0.020631128112568856,0.0037720080100328377,0.7436528369428215,-0.24480138456309922,1KME5484N8486
-0.035693132755014526,0.02033420814959784,0.0035603346437636943,0.7390525568710313,-0.20996619465782157,1KME5484N8487
-0.21105929632049972,0.01707626183546128,0.0018006989910515142,0.8294116859358155,-0.05639933767756097,1KME5484N8492
-0.22074031835045446,0.01602372779293931,0.0013158160660493084,0.7650800128621651,-0.04394491917527842,1KME5484N8493
-0.21056758232894177,0.014986595446133288,0.0008848083096717812,0.7769704474922464,-0.04153290993267379,1KME5484N8494
-0.13715424047923122,0.013312671760851769,0.0005734087394139165,0.8157567864321424,-0.18094350208117344,1KME5484N8496
-0.08155194560952848,0.012569683787660515,0.0009137696541023223,0.8404813819221683,-0.2841011663963372,1KME5484N8497
-0.04898225291546045,0.011882830447124463,0.001454399130749191,0.8511036654512866,-0.2991260645952638,1KME5484N8498
-0.022521197467583763,0.011989196216473236,0.001934119834312417,0.8605451751735403,-0.19771615311387392,1KME5484N8499
-0.009265677706308805,0.012179698705411678,0.002353577132730392,0.8867208007951175,-0.07552044924104856,1KME5484N8500
